1 : build.go:53 (simul.startBuild)           - Deploying to deterlab
1 : deterlab.go:138 (platform.(*Deterlab).Build) - Building for guissou users.deterlab.net SAFER  simulDir= /mnt/guillaume/Documents/epfl/ipfs/repos/student_19_cruxIPFS3/simulation
1 : deterlab.go:194 (platform.(*Deterlab).Build) - Build is finished after 6.104260607s
1 : build.go:144 (simul.RunTests)            - Running test with config: map[bf:19 depth:1 prescript:"prescript.sh" rounds:1 servers:20 simulation:"IPFS" suite:"Ed25519"]
1 : users.go:50 (main.main)                  - Cleaning up 40 hosts.
1 : deterlab.go:305 (platform.(*Deterlab).Deploy) - Copying over to guissou @ users.deterlab.net
1 : users.go:120 (main.main)                 - starting 20 cothorities for a total of 20 processes.
1 : runsimul.go:144 (platform.Simulate)      - Started counting children with timeout of 1s
1 : runsimul.go:148 (platform.Simulate)      - Found all 20 children
1 : pings.go:341 (service.(*Service).printPings) - 
ping node_2 node_15 = 20.371750
ping node_2 node_16 = 56.295000
ping node_2 node_17 = 37.221500
ping node_2 node_18 = 45.468500
ping node_2 node_19 = 10.755000
ping node_3 node_0 = 20.397750
ping node_3 node_1 = 9.273750
ping node_3 node_2 = 25.548250
ping node_3 node_3 = 0.000000
ping node_3 node_4 = 14.236000
ping node_3 node_5 = 40.252500
ping node_3 node_6 = 22.481000
ping node_3 node_7 = 98.165500
ping node_3 node_8 = 52.465000
ping node_3 node_9 = 43.213750
ping node_3 node_10 = 56.607500
ping node_3 node_11 = 73.020250
ping node_3 node_12 = 72.288500
ping node_3 node_13 = 69.447500
ping node_3 node_14 = 104.843750
ping node_3 node_15 = 46.434500
ping node_3 node_16 = 76.580500
ping node_3 node_17 = 62.851500
ping node_3 node_18 = 65.562750
ping node_3 node_19 = 26.163750
ping node_4 node_0 = 26.218500
ping node_4 node_1 = 29.088750
ping node_4 node_2 = 31.351000
ping node_4 node_3 = 14.236000
ping node_4 node_4 = 0.000000
ping node_4 node_5 = 54.363250
ping node_4 node_6 = 8.269250
ping node_4 node_7 = 86.075750
ping node_4 node_8 = 38.259000
ping node_4 node_9 = 65.115000
ping node_4 node_10 = 42.403250
ping node_4 node_11 = 55.629500
ping node_4 node_12 = 76.199500
ping node_4 node_13 = 78.180000
ping node_4 node_14 = 113.557500
ping node_4 node_15 = 51.931250
ping node_4 node_16 = 78.104250
ping node_4 node_17 = 62.553750
ping node_4 node_18 = 49.594000
ping node_4 node_19 = 32.068500
ping node_5 node_0 = 29.773250
ping node_5 node_1 = 40.007250
ping node_5 node_2 = 27.080250
ping node_5 node_3 = 40.252500
ping node_5 node_4 = 54.363250
ping node_5 node_5 = 0.000000
ping node_5 node_6 = 41.648750
ping node_5 node_7 = 106.238500
ping node_5 node_8 = 61.433750
ping node_5 node_9 = 63.743500
ping node_5 node_10 = 59.351000
ping node_5 node_11 = 52.664250
ping node_5 node_12 = 78.137000
ping node_5 node_13 = 32.135750
ping node_5 node_14 = 67.643750
ping node_5 node_15 = 6.279000
ping node_5 node_16 = 72.315750
ping node_5 node_17 = 63.054750
ping node_5 node_18 = 60.258750
ping node_5 node_19 = 35.290750
ping node_6 node_0 = 15.210000
ping node_6 node_1 = 26.493250
ping node_6 node_2 = 20.378250
ping node_6 node_3 = 22.481000
ping node_6 node_4 = 8.269250
ping node_6 node_5 = 41.648750
ping node_6 node_6 = 0.000000
ping node_6 node_7 = 82.264750
ping node_6 node_8 = 46.468750
ping node_6 node_9 = 54.650250
ping node_6 node_10 = 50.616750
ping node_6 node_11 = 63.804750
ping node_6 node_12 = 74.045250
ping node_6 node_13 = 65.629250
ping node_6 node_14 = 101.033000
ping node_6 node_15 = 40.773000
ping node_6 node_16 = 71.497250
ping node_6 node_17 = 57.667250
ping node_6 node_18 = 61.870500
ping node_6 node_19 = 20.960500
ping node_7 node_0 = 97.403000
ping node_7 node_1 = 108.663000
ping node_7 node_2 = 102.610000
ping node_7 node_3 = 98.165500
ping node_7 node_4 = 86.075750
ping node_7 node_5 = 106.238500
ping node_7 node_6 = 82.264750
ping node_7 node_7 = 0.000000
ping node_7 node_8 = 64.856750
ping node_7 node_9 = 109.468000
ping node_7 node_10 = 62.635750
ping node_7 node_11 = 75.865500
ping node_7 node_12 = 86.107750
ping node_7 node_13 = 102.994000
ping node_7 node_14 = 135.252750
ping node_7 node_15 = 90.578500
ping node_7 node_16 = 110.658000
ping node_7 node_17 = 76.132750
ping node_7 node_18 = 69.876750
ping node_7 node_19 = 103.021500
ping node_8 node_0 = 61.697000
ping node_8 node_1 = 64.501750
ping node_8 node_2 = 59.420250
ping node_8 node_3 = 52.465000
ping node_8 node_4 = 38.259000
ping node_8 node_5 = 61.433750
ping node_8 node_6 = 46.468750
ping node_8 node_7 = 64.856750
ping node_8 node_8 = 0.000000
ping node_8 node_9 = 56.254500
ping node_8 node_10 = 4.248250
ping node_8 node_11 = 17.396250
ping node_8 node_12 = 27.597500
ping node_8 node_13 = 47.966500
ping node_8 node_14 = 83.222750
ping node_8 node_15 = 44.733000
ping node_8 node_16 = 32.651250
ping node_8 node_17 = 19.763250
ping node_8 node_18 = 11.473250
ping node_8 node_19 = 67.189500
ping node_9 node_0 = 47.032250
ping node_9 node_1 = 38.708250
ping node_9 node_2 = 68.614250
ping node_9 node_3 = 43.213750
ping node_9 node_4 = 65.115000
ping node_9 node_5 = 63.743500
ping node_9 node_6 = 54.650250
ping node_9 node_7 = 109.468000
ping node_9 node_8 = 56.254500
ping node_9 node_9 = 0.000000
ping node_9 node_10 = 60.437500
ping node_9 node_11 = 69.052750
ping node_9 node_12 = 76.975750
ping node_9 node_13 = 82.206500
ping node_9 node_14 = 111.441000
ping node_9 node_15 = 53.175500
ping node_9 node_16 = 81.951500
ping node_9 node_17 = 69.320250
ping node_9 node_18 = 71.542000
ping node_9 node_19 = 52.511000
ping node_10 node_0 = 59.765500
ping node_10 node_1 = 66.616250
ping node_10 node_2 = 52.600750
ping node_10 node_3 = 56.607500
ping node_10 node_4 = 42.403250
ping node_10 node_5 = 59.351000
ping node_10 node_6 = 50.616750
ping node_10 node_7 = 62.635750
ping node_10 node_8 = 4.248250
ping node_10 node_9 = 60.437500
ping node_10 node_10 = 0.000000
ping node_10 node_11 = 13.186000
ping node_10 node_12 = 23.392750
ping node_10 node_13 = 43.779500
ping node_10 node_14 = 78.913000
ping node_10 node_15 = 40.445000
ping node_10 node_16 = 28.363250
ping node_10 node_17 = 15.502000
ping node_10 node_18 = 7.228500
ping node_10 node_19 = 65.391250
ping node_11 node_0 = 52.924250
ping node_11 node_1 = 63.967500
ping node_11 node_2 = 47.620000
ping node_11 node_3 = 73.020250
ping node_11 node_4 = 55.629500
ping node_11 node_5 = 52.664250
ping node_11 node_6 = 63.804750
ping node_11 node_7 = 75.865500
ping node_11 node_8 = 17.396250
ping node_11 node_9 = 69.052750
ping node_11 node_10 = 13.186000
ping node_11 node_11 = 0.000000
ping node_11 node_12 = 10.251750
ping node_11 node_13 = 55.472500
ping node_11 node_14 = 91.532250
ping node_11 node_15 = 27.221500
ping node_11 node_16 = 15.193500
ping node_11 node_17 = 28.636500
ping node_11 node_18 = 20.581750
ping node_11 node_19 = 58.343250
ping node_12 node_0 = 63.012250
ping node_12 node_1 = 74.126500
ping node_12 node_2 = 57.779000
ping node_12 node_3 = 72.288500
ping node_12 node_4 = 76.199500
ping node_12 node_5 = 78.137000
ping node_12 node_6 = 74.045250
ping node_12 node_7 = 86.107750
ping node_12 node_8 = 27.597500
ping node_12 node_9 = 76.975750
ping node_12 node_10 = 23.392750
ping node_12 node_11 = 10.251750
ping node_12 node_12 = 0.000000
ping node_12 node_13 = 45.253750
ping node_12 node_14 = 81.256500
ping node_12 node_15 = 37.476250
ping node_12 node_16 = 25.421000
ping node_12 node_17 = 38.848500
ping node_12 node_18 = 30.698750
ping node_12 node_19 = 69.381000
ping node_13 node_0 = 51.589500
ping node_13 node_1 = 62.687750
ping node_13 node_2 = 46.278750
ping node_13 node_3 = 69.447500
ping node_13 node_4 = 78.180000
ping node_13 node_5 = 32.135750
ping node_13 node_6 = 65.629250
ping node_13 node_7 = 102.994000
ping node_13 node_8 = 47.966500
ping node_13 node_9 = 82.206500
ping node_13 node_10 = 43.779500
ping node_13 node_11 = 55.472500
ping node_13 node_12 = 45.253750
ping node_13 node_13 = 0.000000
ping node_13 node_14 = 126.462750
ping node_13 node_15 = 35.153750
ping node_13 node_16 = 55.396250
ping node_13 node_17 = 48.409500
ping node_13 node_18 = 40.133250
ping node_13 node_19 = 57.375250
ping node_14 node_0 = 87.062250
ping node_14 node_1 = 98.116750
ping node_14 node_2 = 81.758000
ping node_14 node_3 = 104.843750
ping node_14 node_4 = 113.557500
ping node_14 node_5 = 67.643750
ping node_14 node_6 = 101.033000
ping node_14 node_7 = 135.252750
ping node_14 node_8 = 83.222750
ping node_14 node_9 = 111.441000
ping node_14 node_10 = 78.913000
ping node_14 node_11 = 91.532250
ping node_14 node_12 = 81.256500
ping node_14 node_13 = 126.462750
ping node_14 node_14 = 0.000000
ping node_14 node_15 = 61.410750
ping node_14 node_16 = 90.122500
ping node_14 node_17 = 84.232000
ping node_14 node_18 = 83.995500
ping node_14 node_19 = 93.040000
ping node_15 node_0 = 25.632750
ping node_15 node_1 = 36.774750
ping node_15 node_2 = 20.371750
ping node_15 node_3 = 46.434500
ping node_15 node_4 = 51.931250
ping node_15 node_5 = 6.279000
ping node_15 node_6 = 40.773000
ping node_15 node_7 = 90.578500
ping node_15 node_8 = 44.733000
ping node_15 node_9 = 53.175500
ping node_15 node_10 = 40.445000
ping node_15 node_11 = 27.221500
ping node_15 node_12 = 37.476250
ping node_15 node_13 = 35.153750
ping node_15 node_14 = 61.410750
ping node_15 node_15 = 0.000000
ping node_15 node_16 = 42.360500
ping node_15 node_17 = 55.926500
ping node_15 node_18 = 47.634250
ping node_15 node_19 = 31.250750
ping node_16 node_0 = 56.230250
ping node_16 node_1 = 67.420250
ping node_16 node_2 = 56.295000
ping node_16 node_3 = 76.580500
ping node_16 node_4 = 78.104250
ping node_16 node_5 = 72.315750
ping node_16 node_6 = 71.497250
ping node_16 node_7 = 110.658000
ping node_16 node_8 = 32.651250
ping node_16 node_9 = 81.951500
ping node_16 node_10 = 28.363250
ping node_16 node_11 = 15.193500
ping node_16 node_12 = 25.421000
ping node_16 node_13 = 55.396250
ping node_16 node_14 = 90.122500
ping node_16 node_15 = 42.360500
ping node_16 node_16 = 0.000000
ping node_16 node_17 = 43.753000
ping node_16 node_18 = 35.603500
ping node_16 node_19 = 61.930750
ping node_17 node_0 = 42.476750
ping node_17 node_1 = 53.611250
ping node_17 node_2 = 37.221500
ping node_17 node_3 = 62.851500
ping node_17 node_4 = 62.553750
ping node_17 node_5 = 63.054750
ping node_17 node_6 = 57.667250
ping node_17 node_7 = 76.132750
ping node_17 node_8 = 19.763250
ping node_17 node_9 = 69.320250
ping node_17 node_10 = 15.502000
ping node_17 node_11 = 28.636500
ping node_17 node_12 = 38.848500
ping node_17 node_13 = 48.409500
ping node_17 node_14 = 84.232000
ping node_17 node_15 = 55.926500
ping node_17 node_16 = 43.753000
ping node_17 node_17 = 0.000000
ping node_17 node_18 = 8.248000
ping node_17 node_19 = 47.951500
ping node_18 node_0 = 50.601750
ping node_18 node_1 = 61.728250
ping node_18 node_2 = 45.468500
ping node_18 node_3 = 65.562750
ping node_18 node_4 = 49.594000
ping node_18 node_5 = 60.258750
ping node_18 node_6 = 61.870500
ping node_18 node_7 = 69.876750
ping node_18 node_8 = 11.473250
ping node_18 node_9 = 71.542000
ping node_18 node_10 = 7.228500
ping node_18 node_11 = 20.581750
ping node_18 node_12 = 30.698750
ping node_18 node_13 = 40.133250
ping node_18 node_14 = 83.995500
ping node_18 node_15 = 47.634250
ping node_18 node_16 = 35.603500
ping node_18 node_17 = 8.248000
ping node_18 node_18 = 0.000000
ping node_18 node_19 = 56.200000
ping node_19 node_0 = 5.581750
ping node_19 node_1 = 16.811500
ping node_19 node_2 = 10.755000
ping node_19 node_3 = 26.163750
ping node_19 node_4 = 32.068500
ping node_19 node_5 = 35.290750
ping node_19 node_6 = 20.960500
ping node_19 node_7 = 103.021500
ping node_19 node_8 = 67.189500
ping node_19 node_9 = 52.511000
ping node_19 node_10 = 65.391250
ping node_19 node_11 = 58.343250
ping node_19 node_12 = 69.381000
ping node_19 node_13 = 57.375250
ping node_19 node_14 = 93.040000
ping node_19 node_15 = 31.250750
ping node_19 node_16 = 61.930750
ping node_19 node_17 = 47.951500
ping node_19 node_18 = 56.200000
ping node_19 node_19 = 0.000000

1 : runsimul.go:169 (platform.Simulate)      - Starting new node IPFS
1 : startinstances.go:30 (service.(*StartInstancesProtocol).Start) - Starting IPFS and IPFS-Cluster instances
slave started
slave started
slave started
slave started
slave started
slave started
slave started
slave started
slave started
slave started
slave started
slave started
slave started
slave started
slave started
slave started
slave started
slave started
slave started
slave started
slave started
slave started
slave started
slave started
slave started
slave started
slave started
slave started
slave started
slave started
slave started
slave started
slave started
slave started
slave started
slave started
slave started
slave started
slave started
slave started
slave started
slave started
slave started
slave started
slave started
slave started
1 : save.go:60 (operations.SaveState)        - 
##### IPFS instances #####

node_7:
  IP             : 10.1.14.3
  Cluster number : 1
  Clusters       : 
    Cluster leader : node_7
    Secret         : 9ffca4b7bd07894384103397a81a218c7b40e22f83e89516f465b59ecc17f921
    Size           : 1
    Hosts          : 
      node_7
        IP              : /ip4/10.1.14.3/tcp/
        RestAPI Port    : 15404
        IPFS Proxy Port : 15405
        Cluster Port    : 15406

node_13:
  IP             : 10.1.20.3
  Cluster number : 1
  Clusters       : 
    Cluster leader : node_13
    Secret         : 1918854b2dfda4c03c1125ddc29919cd3764fc1568ed90aedd71c881ac690a98
    Size           : 1
    Hosts          : 
      node_13
        IP              : /ip4/10.1.20.3/tcp/
        RestAPI Port    : 16601
        IPFS Proxy Port : 16604
        Cluster Port    : 16605

node_9:
  IP             : 10.1.16.3
  Cluster number : 1
  Clusters       : 
    Cluster leader : node_9
    Secret         : ec4523818980981f1e52f71e993ed21f3600eecacd854301b3a94c2b90335a98
    Size           : 1
    Hosts          : 
      node_9
        IP              : /ip4/10.1.16.3/tcp/
        RestAPI Port    : 15804
        IPFS Proxy Port : 15805
        Cluster Port    : 15806

node_6:
  IP             : 10.1.13.2
  Cluster number : 2
  Clusters       : 
    Cluster leader : node_6
    Secret         : 8b59c5ca5db2aac8919b69980bf2f24538868dc8efb739b74924c6f7d8e281ab
    Size           : 1
    Hosts          : 
      node_6
        IP              : /ip4/10.1.13.2/tcp/
        RestAPI Port    : 15209
        IPFS Proxy Port : 15210
        Cluster Port    : 15211

    Cluster leader : node_6
    Secret         : d553ab1f14d08afcd4281fb4a0cc6fd37e28ff152a4898e46644def29c5be13e
    Size           : 2
    Hosts          : 
      node_6
        IP              : /ip4/10.1.13.2/tcp/
        RestAPI Port    : 15206
        IPFS Proxy Port : 15207
        Cluster Port    : 15208

      node_4
        IP              : /ip4/10.1.11.3/tcp/
        RestAPI Port    : 14815
        IPFS Proxy Port : 14816
        Cluster Port    : 14817

node_18:
  IP             : 10.1.34.3
  Cluster number : 2
  Clusters       : 
    Cluster leader : node_18
    Secret         : 2deefa70993ad166509a1a0c686deb4c4f793f894222fbbc584ca18d7241f1f7
    Size           : 1
    Hosts          : 
      node_18
        IP              : /ip4/10.1.34.3/tcp/
        RestAPI Port    : 17606
        IPFS Proxy Port : 17607
        Cluster Port    : 17608

    Cluster leader : node_18
    Secret         : db30b5b3dbd1168f4d441f41ce862cafe742b1ab8b80dd3731052d96f270c3ad
    Size           : 2
    Hosts          : 
      node_18
        IP              : /ip4/10.1.34.3/tcp/
        RestAPI Port    : 17609
        IPFS Proxy Port : 17610
        Cluster Port    : 17611

      node_17
        IP              : /ip4/10.1.31.2/tcp/
        RestAPI Port    : 17409
        IPFS Proxy Port : 17410
        Cluster Port    : 17411

node_16:
  IP             : 10.1.28.2
  Cluster number : 1
  Clusters       : 
    Cluster leader : node_16
    Secret         : 6434346e5ff94dcdb8f77e5d22e9740dfba55dcb7a99e074de4ede1556af8563
    Size           : 1
    Hosts          : 
      node_16
        IP              : /ip4/10.1.28.2/tcp/
        RestAPI Port    : 17204
        IPFS Proxy Port : 17205
        Cluster Port    : 17206

node_15:
  IP             : 10.1.22.2
  Cluster number : 3
  Clusters       : 
    Cluster leader : node_15
    Secret         : 052e70fdcc4dcce1fd76c770ce9568e6c74251bf86c693caea2f8a096fc606d8
    Size           : 1
    Hosts          : 
      node_15
        IP              : /ip4/10.1.22.2/tcp/
        RestAPI Port    : 17015
        IPFS Proxy Port : 17016
        Cluster Port    : 17017

    Cluster leader : node_15
    Secret         : 84246169087810ee0b215ef74d9653ed1e2cc3fb8eb8575774d3707c8d6b69f8
    Size           : 2
    Hosts          : 
      node_15
        IP              : /ip4/10.1.22.2/tcp/
        RestAPI Port    : 17009
        IPFS Proxy Port : 17010
        Cluster Port    : 17011

      node_5
        IP              : /ip4/10.1.12.3/tcp/
        RestAPI Port    : 15015
        IPFS Proxy Port : 15016
        Cluster Port    : 15017

    Cluster leader : node_15
    Secret         : 22fdc71628202e40217827d6c5656d9a77265d116e394b481a1dad59a50f3224
    Size           : 4
    Hosts          : 
      node_15
        IP              : /ip4/10.1.22.2/tcp/
        RestAPI Port    : 17012
        IPFS Proxy Port : 17013
        Cluster Port    : 17014

      node_13
        IP              : /ip4/10.1.20.3/tcp/
        RestAPI Port    : 16615
        IPFS Proxy Port : 16616
        Cluster Port    : 16617

      node_14
        IP              : /ip4/10.1.21.3/tcp/
        RestAPI Port    : 16809
        IPFS Proxy Port : 16810
        Cluster Port    : 16811

      node_5
        IP              : /ip4/10.1.12.3/tcp/
        RestAPI Port    : 15027
        IPFS Proxy Port : 15028
        Cluster Port    : 15029

node_11:
  IP             : 10.1.19.3
  Cluster number : 3
  Clusters       : 
    Cluster leader : node_11
    Secret         : 67079c040ac80e94f95be44d9a5b253f306bc382073818fa37e8d6599014ffd0
    Size           : 1
    Hosts          : 
      node_11
        IP              : /ip4/10.1.19.3/tcp/
        RestAPI Port    : 16212
        IPFS Proxy Port : 16213
        Cluster Port    : 16214

    Cluster leader : node_11
    Secret         : 34a947113ab068910f3ebc8dcf381e572226676df5eba070b10fbe2d504c1c1f
    Size           : 3
    Hosts          : 
      node_11
        IP              : /ip4/10.1.19.3/tcp/
        RestAPI Port    : 16209
        IPFS Proxy Port : 16210
        Cluster Port    : 16211

      node_12
        IP              : /ip4/10.1.19.2/tcp/
        RestAPI Port    : 16409
        IPFS Proxy Port : 16410
        Cluster Port    : 16411

      node_16
        IP              : /ip4/10.1.28.2/tcp/
        RestAPI Port    : 17212
        IPFS Proxy Port : 17213
        Cluster Port    : 17214

    Cluster leader : node_11
    Secret         : 81023bc1eb1f6fc40b85bc59849e61586131150e343169b00f32ac7967252f17
    Size           : 4
    Hosts          : 
      node_11
        IP              : /ip4/10.1.19.3/tcp/
        RestAPI Port    : 16215
        IPFS Proxy Port : 16216
        Cluster Port    : 16217

      node_15
        IP              : /ip4/10.1.22.2/tcp/
        RestAPI Port    : 17021
        IPFS Proxy Port : 17022
        Cluster Port    : 17023

      node_16
        IP              : /ip4/10.1.28.2/tcp/
        RestAPI Port    : 17218
        IPFS Proxy Port : 17219
        Cluster Port    : 17220

      node_12
        IP              : /ip4/10.1.19.2/tcp/
        RestAPI Port    : 16433
        IPFS Proxy Port : 16434
        Cluster Port    : 16435

node_10:
  IP             : 10.1.17.3
  Cluster number : 6
  Clusters       : 
    Cluster leader : node_10
    Secret         : 4b21d493318c10099f1e74dddd1eb0bdae3db19a9ce25ebc614d475ca6924d88
    Size           : 1
    Hosts          : 
      node_10
        IP              : /ip4/10.1.17.3/tcp/
        RestAPI Port    : 16036
        IPFS Proxy Port : 16037
        Cluster Port    : 16038

    Cluster leader : node_10
    Secret         : bd13a74fae3b32c12daba10efbb32a2b85014a01d19cfd574e7b0fb36528d976
    Size           : 3
    Hosts          : 
      node_10
        IP              : /ip4/10.1.17.3/tcp/
        RestAPI Port    : 16024
        IPFS Proxy Port : 16025
        Cluster Port    : 16026

      node_8
        IP              : /ip4/10.1.15.2/tcp/
        RestAPI Port    : 15609
        IPFS Proxy Port : 15610
        Cluster Port    : 15611

      node_18
        IP              : /ip4/10.1.34.3/tcp/
        RestAPI Port    : 17645
        IPFS Proxy Port : 17646
        Cluster Port    : 17647

    Cluster leader : node_10
    Secret         : ed4154138b0c25640d0e56b841a60986f54c735dabd71ef9ee594ad82870df10
    Size           : 7
    Hosts          : 
      node_10
        IP              : /ip4/10.1.17.3/tcp/
        RestAPI Port    : 16030
        IPFS Proxy Port : 16031
        Cluster Port    : 16032

      node_17
        IP              : /ip4/10.1.31.2/tcp/
        RestAPI Port    : 17445
        IPFS Proxy Port : 17446
        Cluster Port    : 17447

      node_18
        IP              : /ip4/10.1.34.3/tcp/
        RestAPI Port    : 17651
        IPFS Proxy Port : 17652
        Cluster Port    : 17653

      node_12
        IP              : /ip4/10.1.19.2/tcp/
        RestAPI Port    : 16439
        IPFS Proxy Port : 16440
        Cluster Port    : 16441

      node_16
        IP              : /ip4/10.1.28.2/tcp/
        RestAPI Port    : 17245
        IPFS Proxy Port : 17246
        Cluster Port    : 17247

      node_11
        IP              : /ip4/10.1.19.3/tcp/
        RestAPI Port    : 16251
        IPFS Proxy Port : 16252
        Cluster Port    : 16253

      node_8
        IP              : /ip4/10.1.15.2/tcp/
        RestAPI Port    : 15627
        IPFS Proxy Port : 15628
        Cluster Port    : 15629

    Cluster leader : node_10
    Secret         : 9afaed13a9c91d088d5e6c8977e08d571cb485f7cc75c86fbfec9824829d5493
    Size           : 5
    Hosts          : 
      node_10
        IP              : /ip4/10.1.17.3/tcp/
        RestAPI Port    : 16018
        IPFS Proxy Port : 16019
        Cluster Port    : 16020

      node_11
        IP              : /ip4/10.1.19.3/tcp/
        RestAPI Port    : 16242
        IPFS Proxy Port : 16243
        Cluster Port    : 16244

      node_17
        IP              : /ip4/10.1.31.2/tcp/
        RestAPI Port    : 17436
        IPFS Proxy Port : 17437
        Cluster Port    : 17438

      node_18
        IP              : /ip4/10.1.34.3/tcp/
        RestAPI Port    : 17639
        IPFS Proxy Port : 17640
        Cluster Port    : 17641

      node_8
        IP              : /ip4/10.1.15.2/tcp/
        RestAPI Port    : 15633
        IPFS Proxy Port : 15634
        Cluster Port    : 15635

    Cluster leader : node_10
    Secret         : b84594b47ebf7b3a54a56f68f850406c7b4acbd79b857abc278364c0453c49b5
    Size           : 20
    Hosts          : 
      node_10
        IP              : /ip4/10.1.17.3/tcp/
        RestAPI Port    : 16021
        IPFS Proxy Port : 16022
        Cluster Port    : 16023

      node_12
        IP              : /ip4/10.1.19.2/tcp/
        RestAPI Port    : 16427
        IPFS Proxy Port : 16428
        Cluster Port    : 16429

      node_19
        IP              : /ip4/10.1.40.3/tcp/
        RestAPI Port    : 17839
        IPFS Proxy Port : 17840
        Cluster Port    : 17841

      node_9
        IP              : /ip4/10.1.16.3/tcp/
        RestAPI Port    : 15842
        IPFS Proxy Port : 15843
        Cluster Port    : 15844

      node_4
        IP              : /ip4/10.1.11.3/tcp/
        RestAPI Port    : 14839
        IPFS Proxy Port : 14840
        Cluster Port    : 14841

      node_16
        IP              : /ip4/10.1.28.2/tcp/
        RestAPI Port    : 17239
        IPFS Proxy Port : 17240
        Cluster Port    : 17241

      node_15
        IP              : /ip4/10.1.22.2/tcp/
        RestAPI Port    : 17060
        IPFS Proxy Port : 17061
        Cluster Port    : 17062

      node_7
        IP              : /ip4/10.1.14.3/tcp/
        RestAPI Port    : 15418
        IPFS Proxy Port : 15419
        Cluster Port    : 15420

      node_17
        IP              : /ip4/10.1.31.2/tcp/
        RestAPI Port    : 17439
        IPFS Proxy Port : 17440
        Cluster Port    : 17441

      node_18
        IP              : /ip4/10.1.34.3/tcp/
        RestAPI Port    : 17642
        IPFS Proxy Port : 17643
        Cluster Port    : 17644

      node_8
        IP              : /ip4/10.1.15.2/tcp/
        RestAPI Port    : 15636
        IPFS Proxy Port : 15637
        Cluster Port    : 15638

      node_3
        IP              : /ip4/10.1.11.2/tcp/
        RestAPI Port    : 14669
        IPFS Proxy Port : 14670
        Cluster Port    : 14671

      node_0
        IP              : /ip4/10.1.1.2/tcp/
        RestAPI Port    : 14066
        IPFS Proxy Port : 14067
        Cluster Port    : 14068

      node_14
        IP              : /ip4/10.1.21.3/tcp/
        RestAPI Port    : 16821
        IPFS Proxy Port : 16822
        Cluster Port    : 16823

      node_13
        IP              : /ip4/10.1.20.3/tcp/
        RestAPI Port    : 16636
        IPFS Proxy Port : 16637
        Cluster Port    : 16638

      node_6
        IP              : /ip4/10.1.13.2/tcp/
        RestAPI Port    : 15245
        IPFS Proxy Port : 15246
        Cluster Port    : 15247

      node_11
        IP              : /ip4/10.1.19.3/tcp/
        RestAPI Port    : 16245
